id,lexeme,translation,note,source,license
wenig-adv:1,wenig-adv,"мало, немного",,kaikki-ru,CC BY-SA 4.0
weiter:1,weiter,дальнейший; продолжающийся,,kaikki-ru,CC BY-SA 4.0
weiter-adv:1,weiter-adv,"дальше, далее",,kaikki-ru,CC BY-SA 4.0
weiter-adv:2,weiter-adv,"больше (никто, нигде и т. п.)",,kaikki-ru,CC BY-SA 4.0
also:1,also,"итак, так, следовательно, стало быть, значит",,kaikki-ru,CC BY-SA 4.0
also-adv:1,also-adv,"так, таким образом",,kaikki-ru,CC BY-SA 4.0
heissen:1,heissen,"называть; обзывать, именовать",,kaikki-ru,CC BY-SA 4.0
heissen:2,heissen,"велеть, приказывать",,kaikki-ru,CC BY-SA 4.0
heissen:3,heissen,"неперех. называться, зваться",,kaikki-ru,CC BY-SA 4.0
heissen:4,heissen,"значить, означать",,kaikki-ru,CC BY-SA 4.0
fertig:1,fertig,готовый,,kaikki-ru,CC BY-SA 4.0
fertig:2,fertig,"чистовой, окончательный",,kaikki-ru,CC BY-SA 4.0
fertig:3,fertig,"умелый, искусный",,kaikki-ru,CC BY-SA 4.0
richtig:1,richtig,"правильный, верный; подходящий, соответствующий",,kaikki-ru,CC BY-SA 4.0
richtig:2,richtig,настоящий,,kaikki-ru,CC BY-SA 4.0
richtig-adv:1,richtig-adv,"правильно, верно; как следует",,kaikki-ru,CC BY-SA 4.0
richtig-adv:2,richtig-adv,"действительно, в самом деле",,kaikki-ru,CC BY-SA 4.0
richtig-adv:3,richtig-adv,"очень, по-настоящему; прямо-таки",,kaikki-ru,CC BY-SA 4.0
sofort:1,sofort,"сейчас, тотчас, немедленно, сию минуту",,kaikki-ru,CC BY-SA 4.0
warum:1,warum,"почему, отчего",,kaikki-ru,CC BY-SA 4.0
wichtig:1,wichtig,важный,,kaikki-ru,CC BY-SA 4.0
wichtig-adv:1,wichtig-adv,важно,,kaikki-ru,CC BY-SA 4.0
bisschen:1,bisschen,"немного, чуть, чуть-чуть",,kaikki-ru,CC BY-SA 4.0
lustig:1,lustig,весёлый,,kaikki-ru,CC BY-SA 4.0
der:1,der,"определённый артикль мужского рода номинатива, женского рода и множественного числа генетива и женского рода датива, указывает на уже упоминавшийся либо единственный в своём роде объект; этот, тот",,kaikki-ru,CC BY-SA 4.0
der-pron:1,der-pron,"который, кто, что",,kaikki-ru,CC BY-SA 4.0
schinken:1,schinken,ветчина,,kaikki-ru,CC BY-SA 4.0
teuer:1,teuer,"дорогой, дорогостоящий",,kaikki-ru,CC BY-SA 4.0
teuer:2,teuer,"дорогой, милый",,kaikki-ru,CC BY-SA 4.0
teuer-adv:1,teuer-adv,дорого,,kaikki-ru,CC BY-SA 4.0
wann:1,wann,когда,,kaikki-ru,CC BY-SA 4.0
gerade:1,gerade,прямой,,kaikki-ru,CC BY-SA 4.0
oeffnen:1,oeffnen,"открывать, открыть",,kaikki-ru,CC BY-SA 4.0
verkaeufer:1,verkaeufer,торговец; продавец,,kaikki-ru,CC BY-SA 4.0
auch:1,auch,тоже,,kaikki-ru,CC BY-SA 4.0
bald:1,bald,вскоре; скоро,,kaikki-ru,CC BY-SA 4.0
bald:2,bald,"диал. быстро, скоро",,kaikki-ru,CC BY-SA 4.0
daneben:1,daneben,возле,,kaikki-ru,CC BY-SA 4.0
dann:1,dann,"потом, затем",,kaikki-ru,CC BY-SA 4.0
denn:1,denn,"так как, потому что, ибо",,kaikki-ru,CC BY-SA 4.0
denn-part:1,denn-part,"же, всё же; разве",,kaikki-ru,CC BY-SA 4.0
denn-adv:1,denn-adv,"разве что, лишь, разве только; кроме как",,kaikki-ru,CC BY-SA 4.0
draussen:1,draussen,снаружи,,kaikki-ru,CC BY-SA 4.0
draussen:2,draussen,за городом,,kaikki-ru,CC BY-SA 4.0
einmal:1,einmal,"один раз, один",,kaikki-ru,CC BY-SA 4.0
einmal:2,einmal,иногда,,kaikki-ru,CC BY-SA 4.0
frueher-adv:1,frueher-adv,раньше,,kaikki-ru,CC BY-SA 4.0
gleich:1,gleich,"равный, одинаковый; подобный",,kaikki-ru,CC BY-SA 4.0
gleich:2,gleich,безразличный,,kaikki-ru,CC BY-SA 4.0
gleich-adv:1,gleich-adv,одинаково,,kaikki-ru,CC BY-SA 4.0
gleich-adv:2,gleich-adv,"сейчас, немедленно",,kaikki-ru,CC BY-SA 4.0
herzlich:1,herzlich,"сердечный, душевный; нежный; искренний, задушевный",,kaikki-ru,CC BY-SA 4.0
lieber-adv:1,lieber-adv,охотнее,,kaikki-ru,CC BY-SA 4.0
nein:1,nein,нет (отказ или отрицание),,kaikki-ru,CC BY-SA 4.0
spaeter-adv:1,spaeter-adv,позже,,kaikki-ru,CC BY-SA 4.0
duerfen:1,duerfen,"мочь (с чьего-либо разрешения), сметь, иметь разрешение, иметь позволение",,kaikki-ru,CC BY-SA 4.0
duerfen:2,duerfen,"сметь, иметь право, мочь, быть вправе (указывает на наличие внутреннего, морального права на совершение чего-либо)",,kaikki-ru,CC BY-SA 4.0
duerfen:3,duerfen,выражает предположение,,kaikki-ru,CC BY-SA 4.0
duerfen:4,duerfen,"устар. стоит, достаточно (только)",,kaikki-ru,CC BY-SA 4.0
duerfen:5,duerfen,форма настоящего времени первого лица множественного числа изъявительного наклонения глагола dürfen,,kaikki-ru,CC BY-SA 4.0
duerfen:6,duerfen,форма настоящего времени третьего лица множественного числа изъявительного наклонения глагола dürfen,,kaikki-ru,CC BY-SA 4.0
vielleicht:1,vielleicht,"может быть, возможно, пожалуй",,kaikki-ru,CC BY-SA 4.0
weit:1,weit,"далёкий, дальний",,kaikki-ru,CC BY-SA 4.0
weit:2,weit,"просторный, обширный, широкий",,kaikki-ru,CC BY-SA 4.0
weit-adv:1,weit-adv,далеко; вдали,,kaikki-ru,CC BY-SA 4.0
weit-adv:2,weit-adv,широко,,kaikki-ru,CC BY-SA 4.0
weit-adv:3,weit-adv,"намного, гораздо",,kaikki-ru,CC BY-SA 4.0
muessen:1,muessen,"быть должным, быть вынужденным (сделать в силу морального долга, под давлением обстоятельств)",,kaikki-ru,CC BY-SA 4.0
muessen:2,muessen,выражает волю говорящего,,kaikki-ru,CC BY-SA 4.0
muessen:3,muessen,"выражает предположение, основанное на фактах",,kaikki-ru,CC BY-SA 4.0
muessen:4,muessen,форма настоящего времени первого лица множественного числа изъявительного наклонения глагола müssen,,kaikki-ru,CC BY-SA 4.0
muessen:5,muessen,форма настоящего времени третьего лица множественного числа изъявительного наклонения глагола müssen,,kaikki-ru,CC BY-SA 4.0
bekannt-adj:1,bekannt-adj,знакомый; известный,,kaikki-ru,CC BY-SA 4.0
boese:1,boese,"злой, недобрый",,kaikki-ru,CC BY-SA 4.0
dauern:1,dauern,"длиться, продолжаться",,kaikki-ru,CC BY-SA 4.0
ander:1,ander,"иной; другой, второй",,kaikki-ru,CC BY-SA 4.0
ander:2,ander,"прочий, остальной",,kaikki-ru,CC BY-SA 4.0
danke-part:1,danke-part,"спасибо, благодарю",,kaikki-ru,CC BY-SA 4.0
danke:1,danke,форма настоящего времени первого лица единственного числа изъявительного наклонения глагола danken,,kaikki-ru,CC BY-SA 4.0
gefallen:1,gefallen,"нравиться, быть по вкусу",,kaikki-ru,CC BY-SA 4.0
gefallen-adj:1,gefallen-adj,"павший, убитый, погибший (в бою)",,kaikki-ru,CC BY-SA 4.0
gefallen-adj:2,gefallen-adj,"павший, околевший (о животных)",,kaikki-ru,CC BY-SA 4.0
gefallen-adj:3,gefallen-adj,падший,,kaikki-ru,CC BY-SA 4.0
gefallen-adj:4,gefallen-adj,спущенный (о петле),,kaikki-ru,CC BY-SA 4.0
pruefung:1,pruefung,"испытание, проверка; контроль; опробование; исследование",,kaikki-ru,CC BY-SA 4.0
pruefung:2,pruefung,"экзамен, испытание",,kaikki-ru,CC BY-SA 4.0
pruefung:3,pruefung,испытание (страданием),,kaikki-ru,CC BY-SA 4.0
aufhoeren:1,aufhoeren,прекращать,,kaikki-ru,CC BY-SA 4.0
mittel:1,mittel,"средний, центральный; промежуточный, серединный",,kaikki-ru,CC BY-SA 4.0
puenktlich:1,puenktlich,"точный, пунктуальный",,kaikki-ru,CC BY-SA 4.0
puenktlich:2,puenktlich,вовремя,,kaikki-ru,CC BY-SA 4.0
puenktlich:3,puenktlich,"точно, ровно",,kaikki-ru,CC BY-SA 4.0
fremd:1,fremd,"иностранный, иноземный, заграничный, чужой, чужеземный",,kaikki-ru,CC BY-SA 4.0
fremd:2,fremd,"чужой, посторонний; чуждый",,kaikki-ru,CC BY-SA 4.0
fremd:3,fremd,"незнакомый, неизвестный",,kaikki-ru,CC BY-SA 4.0
breit:1,breit,"широкий, обширный",,kaikki-ru,CC BY-SA 4.0
breit:2,breit,разг. пьяный,,kaikki-ru,CC BY-SA 4.0
nichts-adv:1,nichts-adv,ничего,,kaikki-ru,CC BY-SA 4.0
klar:1,klar,"ясный (хорошо видно), светлый",,kaikki-ru,CC BY-SA 4.0
klar:2,klar,"понятный, ясный (о понимании), внятный",,kaikki-ru,CC BY-SA 4.0
klar:3,klar,"авиац., морск. для чего-то готовый",,kaikki-ru,CC BY-SA 4.0
schlecht:1,schlecht,плохой,,kaikki-ru,CC BY-SA 4.0
schlecht:2,schlecht,слабый,,kaikki-ru,CC BY-SA 4.0
schlecht:3,schlecht,испорченный (о продуктах),,kaikki-ru,CC BY-SA 4.0
schlecht:4,schlecht,"перен. испорченный, аморальный",,kaikki-ru,CC BY-SA 4.0
schlecht:5,schlecht,"нехороший, больной",,kaikki-ru,CC BY-SA 4.0
schlecht:6,schlecht,неприемлемый,,kaikki-ru,CC BY-SA 4.0
empfehlen:1,empfehlen,"рекомендовать, советовать",,kaikki-ru,CC BY-SA 4.0
empfehlen:2,empfehlen,форма настоящего времени первого лица множественного числа изъявительного наклонения глагола empfehlen,,kaikki-ru,CC BY-SA 4.0
empfehlen:3,empfehlen,форма настоящего времени третьего лица множественного числа изъявительного наклонения глагола empfehlen,,kaikki-ru,CC BY-SA 4.0
partner:1,partner,партнёр,,kaikki-ru,CC BY-SA 4.0
falsch:1,falsch,"фальшивый; искусственный, поддельный",,kaikki-ru,CC BY-SA 4.0
falsch:2,falsch,"ошибочный, неправильный, неверный",,kaikki-ru,CC BY-SA 4.0
falsch:3,falsch,"лживый, ложный, двуличный",,kaikki-ru,CC BY-SA 4.0
falsch:4,falsch,"разг. гневный, яростный",,kaikki-ru,CC BY-SA 4.0
groesse:1,groesse,"величина, габарит, размер",,kaikki-ru,CC BY-SA 4.0
groesse:2,groesse,"перен. знатные (важные) люди, значимая личность, величина",,kaikki-ru,CC BY-SA 4.0
moeglich:1,moeglich,возможный,,kaikki-ru,CC BY-SA 4.0
moeglich:2,moeglich,"возможный, посильный",,kaikki-ru,CC BY-SA 4.0
moeglich:3,moeglich,"возможный, вероятный",,kaikki-ru,CC BY-SA 4.0
moeglich:4,moeglich,"разг. приемлемый, подходящий",,kaikki-ru,CC BY-SA 4.0
moeglich-adv:1,moeglich-adv,возможно,,kaikki-ru,CC BY-SA 4.0
allein:1,allein,"один, одна, одно, одни; наедине; в одиночестве",,kaikki-ru,CC BY-SA 4.0
allein:2,allein,"сам, сама, само, сами",,kaikki-ru,CC BY-SA 4.0
frei:1,frei,"свободный, независимый",,kaikki-ru,CC BY-SA 4.0
frei:2,frei,свободный; незанятый; вакантный,,kaikki-ru,CC BY-SA 4.0
frei:3,frei,открытый,,kaikki-ru,CC BY-SA 4.0
frei:4,frei,"бесплатный; франкированный, оплаченный вперёд",,kaikki-ru,CC BY-SA 4.0
frei:5,frei,необязательный,,kaikki-ru,CC BY-SA 4.0
