lexeme,feature,form,source,license
kaputt,komp.none.dat.sg.m,kaputterem,kaikki-en,CC BY-SA 4.0
kaputt,komp.none.dat.sg.f,kaputterer,kaikki-en,CC BY-SA 4.0
kaputt,komp.none.dat.sg.n,kaputterem,kaikki-en,CC BY-SA 4.0
kaputt,komp.none.dat.pl,kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.none.akk.sg.m,kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.none.akk.sg.f,kaputtere,kaikki-en,CC BY-SA 4.0
kaputt,komp.none.akk.sg.n,kaputteres,kaikki-en,CC BY-SA 4.0
kaputt,komp.none.akk.pl,kaputtere,kaikki-en,CC BY-SA 4.0
kaputt,komp.def.nom.sg.m,der kaputtere,kaikki-en,CC BY-SA 4.0
kaputt,komp.def.nom.sg.f,die kaputtere,kaikki-en,CC BY-SA 4.0
kaputt,komp.def.nom.sg.n,das kaputtere,kaikki-en,CC BY-SA 4.0
kaputt,komp.def.nom.pl,die kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.def.gen.sg.m,des kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.def.gen.sg.f,der kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.def.gen.sg.n,des kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.def.gen.pl,der kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.def.dat.sg.m,dem kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.def.dat.sg.f,der kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.def.dat.sg.n,dem kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.def.dat.pl,den kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.def.akk.sg.m,den kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.def.akk.sg.f,die kaputtere,kaikki-en,CC BY-SA 4.0
kaputt,komp.def.akk.sg.n,das kaputtere,kaikki-en,CC BY-SA 4.0
kaputt,komp.def.akk.pl,die kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.nom.sg.m,ein kaputterer,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.nom.sg.f,eine kaputtere,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.nom.sg.n,ein kaputteres,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.nom.pl,kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.nom.pl,keine kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.gen.sg.m,eines kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.gen.sg.f,einer kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.gen.sg.n,eines kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.gen.pl,kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.gen.pl,keiner kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.dat.sg.m,einem kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.dat.sg.f,einer kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.dat.sg.n,einem kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.dat.pl,kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.dat.pl,keinen kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.akk.sg.m,einen kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.akk.sg.f,eine kaputtere,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.akk.sg.n,ein kaputteres,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.akk.pl,kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,komp.indef.akk.pl,keine kaputteren,kaikki-en,CC BY-SA 4.0
kaputt,superl.none.nom.sg.m,kaputtester,kaikki-en,CC BY-SA 4.0
kaputt,superl.none.nom.sg.f,kaputteste,kaikki-en,CC BY-SA 4.0
kaputt,superl.none.nom.sg.n,kaputtestes,kaikki-en,CC BY-SA 4.0
kaputt,superl.none.nom.pl,kaputteste,kaikki-en,CC BY-SA 4.0
kaputt,superl.none.gen.sg.m,kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.none.gen.sg.f,kaputtester,kaikki-en,CC BY-SA 4.0
kaputt,superl.none.gen.sg.n,kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.none.gen.pl,kaputtester,kaikki-en,CC BY-SA 4.0
kaputt,superl.none.dat.sg.m,kaputtestem,kaikki-en,CC BY-SA 4.0
kaputt,superl.none.dat.sg.f,kaputtester,kaikki-en,CC BY-SA 4.0
kaputt,superl.none.dat.sg.n,kaputtestem,kaikki-en,CC BY-SA 4.0
kaputt,superl.none.dat.pl,kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.none.akk.sg.m,kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.none.akk.sg.f,kaputteste,kaikki-en,CC BY-SA 4.0
kaputt,superl.none.akk.sg.n,kaputtestes,kaikki-en,CC BY-SA 4.0
kaputt,superl.none.akk.pl,kaputteste,kaikki-en,CC BY-SA 4.0
kaputt,superl.def.nom.sg.m,der kaputteste,kaikki-en,CC BY-SA 4.0
kaputt,superl.def.nom.sg.f,die kaputteste,kaikki-en,CC BY-SA 4.0
kaputt,superl.def.nom.sg.n,das kaputteste,kaikki-en,CC BY-SA 4.0
kaputt,superl.def.nom.pl,die kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.def.gen.sg.m,des kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.def.gen.sg.f,der kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.def.gen.sg.n,des kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.def.gen.pl,der kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.def.dat.sg.m,dem kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.def.dat.sg.f,der kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.def.dat.sg.n,dem kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.def.dat.pl,den kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.def.akk.sg.m,den kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.def.akk.sg.f,die kaputteste,kaikki-en,CC BY-SA 4.0
kaputt,superl.def.akk.sg.n,das kaputteste,kaikki-en,CC BY-SA 4.0
kaputt,superl.def.akk.pl,die kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.nom.sg.m,ein kaputtester,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.nom.sg.f,eine kaputteste,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.nom.sg.n,ein kaputtestes,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.nom.pl,kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.nom.pl,keine kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.gen.sg.m,eines kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.gen.sg.f,einer kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.gen.sg.n,eines kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.gen.pl,kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.gen.pl,keiner kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.dat.sg.m,einem kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.dat.sg.f,einer kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.dat.sg.n,einem kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.dat.pl,kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.dat.pl,keinen kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.akk.sg.m,einen kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.akk.sg.f,eine kaputteste,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.akk.sg.n,ein kaputtestes,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.akk.pl,kaputtesten,kaikki-en,CC BY-SA 4.0
kaputt,superl.indef.akk.pl,keine kaputtesten,kaikki-en,CC BY-SA 4.0
tisch,gen,Tisches,kaikki-en,CC BY-SA 4.0
tisch,gen,Tischs,kaikki-en,CC BY-SA 4.0
tisch,pl,Tische,kaikki-en,CC BY-SA 4.0
tisch,nom.sg,Tisch,kaikki-en,CC BY-SA 4.0
tisch,def.nom.pl,Tische,kaikki-en,CC BY-SA 4.0
tisch,gen.sg,Tisches,kaikki-en,CC BY-SA 4.0
tisch,gen.sg,Tischs,kaikki-en,CC BY-SA 4.0
tisch,def.gen.pl,Tische,kaikki-en,CC BY-SA 4.0
tisch,dat.sg,Tisch,kaikki-en,CC BY-SA 4.0
tisch,dat.sg,Tische,kaikki-en,CC BY-SA 4.0
tisch,def.dat.pl,Tischen,kaikki-en,CC BY-SA 4.0
tisch,akk.sg,Tisch,kaikki-en,CC BY-SA 4.0
tisch,def.akk.pl,Tische,kaikki-en,CC BY-SA 4.0
muede,none.nom.sg.m,müder,kaikki-en,CC BY-SA 4.0
muede,komp,müder,kaikki-en,CC BY-SA 4.0
muede,superl,am müdesten,kaikki-en,CC BY-SA 4.0
muede,none.nom.sg.f,müde,kaikki-en,CC BY-SA 4.0
muede,none.nom.sg.n,müdes,kaikki-en,CC BY-SA 4.0
muede,none.nom.pl,müde,kaikki-en,CC BY-SA 4.0
muede,none.gen.sg.m,müden,kaikki-en,CC BY-SA 4.0
muede,none.gen.sg.f,müder,kaikki-en,CC BY-SA 4.0
muede,none.gen.sg.n,müden,kaikki-en,CC BY-SA 4.0
muede,none.gen.pl,müder,kaikki-en,CC BY-SA 4.0
muede,none.dat.sg.m,müdem,kaikki-en,CC BY-SA 4.0
muede,none.dat.sg.f,müder,kaikki-en,CC BY-SA 4.0
muede,none.dat.sg.n,müdem,kaikki-en,CC BY-SA 4.0
muede,none.dat.pl,müden,kaikki-en,CC BY-SA 4.0
muede,none.akk.sg.m,müden,kaikki-en,CC BY-SA 4.0
muede,none.akk.sg.f,müde,kaikki-en,CC BY-SA 4.0
muede,none.akk.sg.n,müdes,kaikki-en,CC BY-SA 4.0
muede,none.akk.pl,müde,kaikki-en,CC BY-SA 4.0
muede,def.nom.sg.m,der müde,kaikki-en,CC BY-SA 4.0
muede,def.nom.sg.f,die müde,kaikki-en,CC BY-SA 4.0
muede,def.nom.sg.n,das müde,kaikki-en,CC BY-SA 4.0
muede,def.nom.pl,die müden,kaikki-en,CC BY-SA 4.0
muede,def.gen.sg.m,des müden,kaikki-en,CC BY-SA 4.0
muede,def.gen.sg.f,der müden,kaikki-en,CC BY-SA 4.0
muede,def.gen.sg.n,des müden,kaikki-en,CC BY-SA 4.0
muede,def.gen.pl,der müden,kaikki-en,CC BY-SA 4.0
muede,def.dat.sg.m,dem müden,kaikki-en,CC BY-SA 4.0
muede,def.dat.sg.f,der müden,kaikki-en,CC BY-SA 4.0
muede,def.dat.sg.n,dem müden,kaikki-en,CC BY-SA 4.0
muede,def.dat.pl,den müden,kaikki-en,CC BY-SA 4.0
muede,def.akk.sg.m,den müden,kaikki-en,CC BY-SA 4.0
muede,def.akk.sg.f,die müde,kaikki-en,CC BY-SA 4.0
muede,def.akk.sg.n,das müde,kaikki-en,CC BY-SA 4.0
muede,def.akk.pl,die müden,kaikki-en,CC BY-SA 4.0
muede,indef.nom.sg.m,ein müder,kaikki-en,CC BY-SA 4.0
muede,indef.nom.sg.f,eine müde,kaikki-en,CC BY-SA 4.0
muede,indef.nom.sg.n,ein müdes,kaikki-en,CC BY-SA 4.0
muede,indef.nom.pl,müden,kaikki-en,CC BY-SA 4.0
muede,indef.nom.pl,keine müden,kaikki-en,CC BY-SA 4.0
muede,indef.gen.sg.m,eines müden,kaikki-en,CC BY-SA 4.0
muede,indef.gen.sg.f,einer müden,kaikki-en,CC BY-SA 4.0
muede,indef.gen.sg.n,eines müden,kaikki-en,CC BY-SA 4.0
muede,indef.gen.pl,müden,kaikki-en,CC BY-SA 4.0
muede,indef.gen.pl,keiner müden,kaikki-en,CC BY-SA 4.0
muede,indef.dat.sg.m,einem müden,kaikki-en,CC BY-SA 4.0
muede,indef.dat.sg.f,einer müden,kaikki-en,CC BY-SA 4.0
muede,indef.dat.sg.n,einem müden,kaikki-en,CC BY-SA 4.0
muede,indef.dat.pl,müden,kaikki-en,CC BY-SA 4.0
muede,indef.dat.pl,keinen müden,kaikki-en,CC BY-SA 4.0
muede,indef.akk.sg.m,einen müden,kaikki-en,CC BY-SA 4.0
muede,indef.akk.sg.f,eine müde,kaikki-en,CC BY-SA 4.0
muede,indef.akk.sg.n,ein müdes,kaikki-en,CC BY-SA 4.0
muede,indef.akk.pl,müden,kaikki-en,CC BY-SA 4.0
muede,indef.akk.pl,keine müden,kaikki-en,CC BY-SA 4.0
muede,komp.none.nom.sg.m,müderer,kaikki-en,CC BY-SA 4.0
muede,komp.none.nom.sg.f,müdere,kaikki-en,CC BY-SA 4.0
muede,komp.none.nom.sg.n,müderes,kaikki-en,CC BY-SA 4.0
muede,komp.none.nom.pl,müdere,kaikki-en,CC BY-SA 4.0
muede,komp.none.gen.sg.m,müderen,kaikki-en,CC BY-SA 4.0
muede,komp.none.gen.sg.f,müderer,kaikki-en,CC BY-SA 4.0
muede,komp.none.gen.sg.n,müderen,kaikki-en,CC BY-SA 4.0
muede,komp.none.gen.pl,müderer,kaikki-en,CC BY-SA 4.0
muede,komp.none.dat.sg.m,müderem,kaikki-en,CC BY-SA 4.0
muede,komp.none.dat.sg.f,müderer,kaikki-en,CC BY-SA 4.0
muede,komp.none.dat.sg.n,müderem,kaikki-en,CC BY-SA 4.0
muede,komp.none.dat.pl,müderen,kaikki-en,CC BY-SA 4.0
muede,komp.none.akk.sg.m,müderen,kaikki-en,CC BY-SA 4.0
muede,komp.none.akk.sg.f,müdere,kaikki-en,CC BY-SA 4.0
muede,komp.none.akk.sg.n,müderes,kaikki-en,CC BY-SA 4.0
muede,komp.none.akk.pl,müdere,kaikki-en,CC BY-SA 4.0
muede,komp.def.nom.sg.m,der müdere,kaikki-en,CC BY-SA 4.0
muede,komp.def.nom.sg.f,die müdere,kaikki-en,CC BY-SA 4.0
muede,komp.def.nom.sg.n,das müdere,kaikki-en,CC BY-SA 4.0
muede,komp.def.nom.pl,die müderen,kaikki-en,CC BY-SA 4.0
muede,komp.def.gen.sg.m,des müderen,kaikki-en,CC BY-SA 4.0
muede,komp.def.gen.sg.f,der müderen,kaikki-en,CC BY-SA 4.0
muede,komp.def.gen.sg.n,des müderen,kaikki-en,CC BY-SA 4.0
muede,komp.def.gen.pl,der müderen,kaikki-en,CC BY-SA 4.0
muede,komp.def.dat.sg.m,dem müderen,kaikki-en,CC BY-SA 4.0
muede,komp.def.dat.sg.f,der müderen,kaikki-en,CC BY-SA 4.0
muede,komp.def.dat.sg.n,dem müderen,kaikki-en,CC BY-SA 4.0
muede,komp.def.dat.pl,den müderen,kaikki-en,CC BY-SA 4.0
muede,komp.def.akk.sg.m,den müderen,kaikki-en,CC BY-SA 4.0
muede,komp.def.akk.sg.f,die müdere,kaikki-en,CC BY-SA 4.0
muede,komp.def.akk.sg.n,das müdere,kaikki-en,CC BY-SA 4.0
muede,komp.def.akk.pl,die müderen,kaikki-en,CC BY-SA 4.0
muede,komp.indef.nom.sg.m,ein müderer,kaikki-en,CC BY-SA 4.0
muede,komp.indef.nom.sg.f,eine müdere,kaikki-en,CC BY-SA 4.0
muede,komp.indef.nom.sg.n,ein müderes,kaikki-en,CC BY-SA 4.0
muede,komp.indef.nom.pl,müderen,kaikki-en,CC BY-SA 4.0
muede,komp.indef.nom.pl,keine müderen,kaikki-en,CC BY-SA 4.0
muede,komp.indef.gen.sg.m,eines müderen,kaikki-en,CC BY-SA 4.0
muede,komp.indef.gen.sg.f,einer müderen,kaikki-en,CC BY-SA 4.0
muede,komp.indef.gen.sg.n,eines müderen,kaikki-en,CC BY-SA 4.0
muede,komp.indef.gen.pl,müderen,kaikki-en,CC BY-SA 4.0
muede,komp.indef.gen.pl,keiner müderen,kaikki-en,CC BY-SA 4.0
muede,komp.indef.dat.sg.m,einem müderen,kaikki-en,CC BY-SA 4.0
muede,komp.indef.dat.sg.f,einer müderen,kaikki-en,CC BY-SA 4.0
muede,komp.indef.dat.sg.n,einem müderen,kaikki-en,CC BY-SA 4.0
muede,komp.indef.dat.pl,müderen,kaikki-en,CC BY-SA 4.0
muede,komp.indef.dat.pl,keinen müderen,kaikki-en,CC BY-SA 4.0
muede,komp.indef.akk.sg.m,einen müderen,kaikki-en,CC BY-SA 4.0
muede,komp.indef.akk.sg.f,eine müdere,kaikki-en,CC BY-SA 4.0
muede,komp.indef.akk.sg.n,ein müderes,kaikki-en,CC BY-SA 4.0
muede,komp.indef.akk.pl,müderen,kaikki-en,CC BY-SA 4.0
muede,komp.indef.akk.pl,keine müderen,kaikki-en,CC BY-SA 4.0
muede,superl.none.nom.sg.m,müdester,kaikki-en,CC BY-SA 4.0
muede,superl.none.nom.sg.f,müdeste,kaikki-en,CC BY-SA 4.0
muede,superl.none.nom.sg.n,müdestes,kaikki-en,CC BY-SA 4.0
muede,superl.none.nom.pl,müdeste,kaikki-en,CC BY-SA 4.0
muede,superl.none.gen.sg.m,müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.none.gen.sg.f,müdester,kaikki-en,CC BY-SA 4.0
muede,superl.none.gen.sg.n,müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.none.gen.pl,müdester,kaikki-en,CC BY-SA 4.0
muede,superl.none.dat.sg.m,müdestem,kaikki-en,CC BY-SA 4.0
muede,superl.none.dat.sg.f,müdester,kaikki-en,CC BY-SA 4.0
muede,superl.none.dat.sg.n,müdestem,kaikki-en,CC BY-SA 4.0
muede,superl.none.dat.pl,müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.none.akk.sg.m,müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.none.akk.sg.f,müdeste,kaikki-en,CC BY-SA 4.0
muede,superl.none.akk.sg.n,müdestes,kaikki-en,CC BY-SA 4.0
muede,superl.none.akk.pl,müdeste,kaikki-en,CC BY-SA 4.0
muede,superl.def.nom.sg.m,der müdeste,kaikki-en,CC BY-SA 4.0
muede,superl.def.nom.sg.f,die müdeste,kaikki-en,CC BY-SA 4.0
muede,superl.def.nom.sg.n,das müdeste,kaikki-en,CC BY-SA 4.0
muede,superl.def.nom.pl,die müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.def.gen.sg.m,des müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.def.gen.sg.f,der müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.def.gen.sg.n,des müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.def.gen.pl,der müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.def.dat.sg.m,dem müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.def.dat.sg.f,der müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.def.dat.sg.n,dem müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.def.dat.pl,den müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.def.akk.sg.m,den müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.def.akk.sg.f,die müdeste,kaikki-en,CC BY-SA 4.0
muede,superl.def.akk.sg.n,das müdeste,kaikki-en,CC BY-SA 4.0
muede,superl.def.akk.pl,die müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.indef.nom.sg.m,ein müdester,kaikki-en,CC BY-SA 4.0
muede,superl.indef.nom.sg.f,eine müdeste,kaikki-en,CC BY-SA 4.0
muede,superl.indef.nom.sg.n,ein müdestes,kaikki-en,CC BY-SA 4.0
muede,superl.indef.nom.pl,müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.indef.nom.pl,keine müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.indef.gen.sg.m,eines müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.indef.gen.sg.f,einer müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.indef.gen.sg.n,eines müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.indef.gen.pl,müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.indef.gen.pl,keiner müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.indef.dat.sg.m,einem müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.indef.dat.sg.f,einer müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.indef.dat.sg.n,einem müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.indef.dat.pl,müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.indef.dat.pl,keinen müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.indef.akk.sg.m,einen müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.indef.akk.sg.f,eine müdeste,kaikki-en,CC BY-SA 4.0
muede,superl.indef.akk.sg.n,ein müdestes,kaikki-en,CC BY-SA 4.0
muede,superl.indef.akk.pl,müdesten,kaikki-en,CC BY-SA 4.0
muede,superl.indef.akk.pl,keine müdesten,kaikki-en,CC BY-SA 4.0
welt,gen,Welt,kaikki-en,CC BY-SA 4.0
welt,pl,Welten,kaikki-en,CC BY-SA 4.0
welt,nom.sg,Welt,kaikki-en,CC BY-SA 4.0
welt,def.nom.pl,Welten,kaikki-en,CC BY-SA 4.0
welt,gen.sg,Welt,kaikki-en,CC BY-SA 4.0
welt,def.gen.pl,Welten,kaikki-en,CC BY-SA 4.0
welt,dat.sg,Welt,kaikki-en,CC BY-SA 4.0
welt,def.dat.pl,Welten,kaikki-en,CC BY-SA 4.0
welt,akk.sg,Welt,kaikki-en,CC BY-SA 4.0
welt,def.akk.pl,Welten,kaikki-en,CC BY-SA 4.0
sein,praes.3sg,ist,kaikki-en,CC BY-SA 4.0
sein,partizip2,gewesen,kaikki-en,CC BY-SA 4.0
sein,konj1,wäre,kaikki-en,CC BY-SA 4.0
sein,inf,sein,kaikki-en,CC BY-SA 4.0
sein,partizip1,seiend,kaikki-en,CC BY-SA 4.0
sein,praes.1sg,bin,kaikki-en,CC BY-SA 4.0
sein,praes.1pl,sind,kaikki-en,CC BY-SA 4.0
sein,konj1.1sg,sei,kaikki-en,CC BY-SA 4.0
sein,konj1.1pl,seien,kaikki-en,CC BY-SA 4.0
sein,praes.2sg,bist,kaikki-en,CC BY-SA 4.0
sein,praes.2pl,seid,kaikki-en,CC BY-SA 4.0
sein,konj1.2sg,seist,kaikki-en,CC BY-SA 4.0
sein,konj1.2sg,seiest,kaikki-en,CC BY-SA 4.0
sein,konj1.2pl,seiet,kaikki-en,CC BY-SA 4.0
sein,praes.3pl,sind,kaikki-en,CC BY-SA 4.0
sein,konj1.3sg,sei,kaikki-en,CC BY-SA 4.0
sein,konj1.3pl,seien,kaikki-en,CC BY-SA 4.0
sein,praet.1sg,war,kaikki-en,CC BY-SA 4.0
sein,praet.1pl,waren,kaikki-en,CC BY-SA 4.0
sein,konj2.1sg,wäre,kaikki-en,CC BY-SA 4.0
sein,konj2.1pl,wären,kaikki-en,CC BY-SA 4.0
sein,praet.2sg,warst,kaikki-en,CC BY-SA 4.0
sein,praet.2pl,wart,kaikki-en,CC BY-SA 4.0
sein,konj2.2sg,wärst,kaikki-en,CC BY-SA 4.0
sein,konj2.2sg,wärest,kaikki-en,CC BY-SA 4.0
sein,konj2.2pl,wärt,kaikki-en,CC BY-SA 4.0
sein,konj2.2pl,wäret,kaikki-en,CC BY-SA 4.0
sein,praet.3sg,war,kaikki-en,CC BY-SA 4.0
sein,praet.3pl,waren,kaikki-en,CC BY-SA 4.0
sein,konj2.3sg,wäre,kaikki-en,CC BY-SA 4.0
sein,konj2.3pl,wären,kaikki-en,CC BY-SA 4.0
sein,imp.2sg,sei,kaikki-en,CC BY-SA 4.0
sein,imp.2pl,seid,kaikki-en,CC BY-SA 4.0
sein,perf.1sg,bin gewesen,kaikki-en,CC BY-SA 4.0
sein,perf.1pl,sind gewesen,kaikki-en,CC BY-SA 4.0
sein,konj1.perf.1sg,sei gewesen,kaikki-en,CC BY-SA 4.0
sein,konj1.perf.1pl,seien gewesen,kaikki-en,CC BY-SA 4.0
sein,perf.2sg,bist gewesen,kaikki-en,CC BY-SA 4.0
sein,perf.2pl,seid gewesen,kaikki-en,CC BY-SA 4.0
sein,konj1.perf.2sg,seist gewesen,kaikki-en,CC BY-SA 4.0
sein,konj1.perf.2sg,seiest gewesen,kaikki-en,CC BY-SA 4.0
sein,konj1.perf.2pl,seiet gewesen,kaikki-en,CC BY-SA 4.0
sein,perf.3sg,ist gewesen,kaikki-en,CC BY-SA 4.0
sein,perf.3pl,sind gewesen,kaikki-en,CC BY-SA 4.0
sein,konj1.perf.3sg,sei gewesen,kaikki-en,CC BY-SA 4.0
sein,konj1.perf.3pl,seien gewesen,kaikki-en,CC BY-SA 4.0
sein,plusq.1sg,war gewesen,kaikki-en,CC BY-SA 4.0
sein,plusq.1pl,waren gewesen,kaikki-en,CC BY-SA 4.0
sein,konj2.plusq.1sg,wäre gewesen,kaikki-en,CC BY-SA 4.0
sein,konj2.plusq.1pl,wären gewesen,kaikki-en,CC BY-SA 4.0
sein,plusq.2sg,warst gewesen,kaikki-en,CC BY-SA 4.0
sein,plusq.2pl,wart gewesen,kaikki-en,CC BY-SA 4.0
sein,konj2.plusq.2sg,wärst gewesen,kaikki-en,CC BY-SA 4.0
sein,konj2.plusq.2sg,wärest gewesen,kaikki-en,CC BY-SA 4.0
sein,konj2.plusq.2pl,wärt gewesen,kaikki-en,CC BY-SA 4.0
sein,konj2.plusq.2pl,wäret gewesen,kaikki-en,CC BY-SA 4.0
sein,plusq.3sg,war gewesen,kaikki-en,CC BY-SA 4.0
sein,plusq.3pl,waren gewesen,kaikki-en,CC BY-SA 4.0
sein,konj2.plusq.3sg,wäre gewesen,kaikki-en,CC BY-SA 4.0
sein,konj2.plusq.3pl,wären gewesen,kaikki-en,CC BY-SA 4.0
sein,inf.fut1,sein werden,kaikki-en,CC BY-SA 4.0
sein,konj1.fut1.1sg,werde sein,kaikki-en,CC BY-SA 4.0
sein,konj1.fut1.1pl,werden sein,kaikki-en,CC BY-SA 4.0
sein,konj1.fut1.2sg,werdest sein,kaikki-en,CC BY-SA 4.0
sein,konj1.fut1.2pl,werdet sein,kaikki-en,CC BY-SA 4.0
sein,konj1.fut1.3sg,werde sein,kaikki-en,CC BY-SA 4.0
sein,konj1.fut1.3pl,werden sein,kaikki-en,CC BY-SA 4.0
sein,fut1.1sg,werde sein,kaikki-en,CC BY-SA 4.0
sein,fut1.1pl,werden sein,kaikki-en,CC BY-SA 4.0
sein,konj2.fut1.1sg,würde sein,kaikki-en,CC BY-SA 4.0
sein,konj2.fut1.1pl,würden sein,kaikki-en,CC BY-SA 4.0
sein,fut1.2sg,wirst sein,kaikki-en,CC BY-SA 4.0
sein,fut1.2pl,werdet sein,kaikki-en,CC BY-SA 4.0
sein,konj2.fut1.2sg,würdest sein,kaikki-en,CC BY-SA 4.0
sein,konj2.fut1.2pl,würdet sein,kaikki-en,CC BY-SA 4.0
sein,fut1.3sg,wird sein,kaikki-en,CC BY-SA 4.0
sein,fut1.3pl,werden sein,kaikki-en,CC BY-SA 4.0
sein,konj2.fut1.3sg,würde sein,kaikki-en,CC BY-SA 4.0
sein,konj2.fut1.3pl,würden sein,kaikki-en,CC BY-SA 4.0
